Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,NoteRef
SQGDP2-1,08000,Colorado,2017Q4,Millions of current dollars,6,360498.5,
SQGDP2-1,08000,Colorado,2017Q3,Millions of current dollars,6,352060.8,
SQGDP2-1,08000,Colorado,2017Q2,Millions of current dollars,6,345193.2,
SQGDP2-1,08000,Colorado,2017Q1,Millions of current dollars,6,343084.0,
SQGDP2-1,08000,Colorado,2016Q4,Millions of current dollars,6,340267.2,
SQGDP2-1,08000,Colorado,2016Q3,Millions of current dollars,6,333710.3,
SQGDP2-1,08000,Colorado,2016Q2,Millions of current dollars,6,326570.0,
SQGDP2-1,08000,Colorado,2016Q1,Millions of current dollars,6,321716.2,
SQGDP2-1,08000,Colorado,2015Q4,Millions of current dollars,6,324057.7,
SQGDP2-1,08000,Colorado,2015Q3,Millions of current dollars,6,322325.0,
SQGDP2-1,08000,Colorado,2015Q2,Millions of current dollars,6,320672.5,
SQGDP2-1,08000,Colorado,2015Q1,Millions of current dollars,6,316528.2,
SQGDP2-1,08000,Colorado,2014Q4,Millions of current dollars,6,316894.6,
SQGDP2-1,08000,Colorado,2014Q3,Millions of current dollars,6,312478.8,
SQGDP2-1,08000,Colorado,2014Q2,Millions of current dollars,6,306942.6,
SQGDP2-1,08000,Colorado,2014Q1,Millions of current dollars,6,300579.6,
SQGDP2-1,08000,Colorado,2013Q4,Millions of current dollars,6,297216.5,
SQGDP2-1,08000,Colorado,2013Q3,Millions of current dollars,6,293415.5,
SQGDP2-1,08000,Colorado,2013Q2,Millions of current dollars,6,288163.8,
SQGDP2-1,08000,Colorado,2013Q1,Millions of current dollars,6,286265.6,
SQGDP2-1,08000,Colorado,2012Q4,Millions of current dollars,6,278463.1,
SQGDP2-1,08000,Colorado,2012Q3,Millions of current dollars,6,274725.3,
SQGDP2-1,08000,Colorado,2023Q4,Millions of current dollars,6,545454.3,
SQGDP2-1,08000,Colorado,2023Q3,Millions of current dollars,6,538035.8,
SQGDP2-1,08000,Colorado,2023Q2,Millions of current dollars,6,528137.9,
SQGDP2-1,08000,Colorado,2023Q1,Millions of current dollars,6,521446.4,
SQGDP2-1,08000,Colorado,2022Q4,Millions of current dollars,6,512801.2,
SQGDP2-1,08000,Colorado,2022Q3,Millions of current dollars,6,506005.0,
SQGDP2-1,08000,Colorado,2022Q2,Millions of current dollars,6,493831.7,
SQGDP2-1,08000,Colorado,2022Q1,Millions of current dollars,6,484151.6,
SQGDP2-1,08000,Colorado,2021Q4,Millions of current dollars,6,470318.3,
SQGDP2-1,08000,Colorado,2021Q3,Millions of current dollars,6,451142.8,
SQGDP2-1,08000,Colorado,2021Q2,Millions of current dollars,6,437717.5,
SQGDP2-1,08000,Colorado,2021Q1,Millions of current dollars,6,423946.7,
SQGDP2-1,08000,Colorado,2020Q4,Millions of current dollars,6,408636.9,
SQGDP2-1,08000,Colorado,2020Q3,Millions of current dollars,6,402058.6,
SQGDP2-1,08000,Colorado,2020Q2,Millions of current dollars,6,371655.6,
SQGDP2-1,08000,Colorado,2020Q1,Millions of current dollars,6,405573.5,
SQGDP2-1,08000,Colorado,2019Q4,Millions of current dollars,6,406166.1,
SQGDP2-1,08000,Colorado,2019Q3,Millions of current dollars,6,404317.5,
SQGDP2-1,08000,Colorado,2019Q2,Millions of current dollars,6,394703.4,
SQGDP2-1,08000,Colorado,2019Q1,Millions of current dollars,6,386187.3,
SQGDP2-1,08000,Colorado,2018Q4,Millions of current dollars,6,378528.8,
SQGDP2-1,08000,Colorado,2018Q3,Millions of current dollars,6,374198.7,
SQGDP2-1,09000,Connecticut,2018Q3,Millions of current dollars,6,282955.4,
SQGDP2-1,09000,Connecticut,2018Q2,Millions of current dollars,6,278529.0,
SQGDP2-1,09000,Connecticut,2012Q2,Millions of current dollars,6,239658.7,
SQGDP2-1,09000,Connecticut,2012Q1,Millions of current dollars,6,238091.7,
SQGDP2-1,09000,Connecticut,2011Q4,Millions of current dollars,6,235636.7,
SQGDP2-1,09000,Connecticut,2011Q3,Millions of current dollars,6,233647.9,
SQGDP2-1,09000,Connecticut,2011Q2,Millions of current dollars,6,233279.5,
SQGDP2-1,09000,Connecticut,2011Q1,Millions of current dollars,6,229670.9,
SQGDP2-1,09000,Connecticut,2010Q4,Millions of current dollars,6,234114.2,
SQGDP2-1,09000,Connecticut,2010Q3,Millions of current dollars,6,235412.5,
SQGDP2-1,09000,Connecticut,2010Q2,Millions of current dollars,6,234721.6,
SQGDP2-1,09000,Connecticut,2010Q1,Millions of current dollars,6,231840.3,
SQGDP2-1,09000,Connecticut,2018Q1,Millions of current dollars,6,279414.2,
SQGDP2-1,09000,Connecticut,2017Q4,Millions of current dollars,6,278375.1,
SQGDP2-1,09000,Connecticut,2017Q3,Millions of current dollars,6,275577.5,
SQGDP2-1,09000,Connecticut,2017Q2,Millions of current dollars,6,273048.0,
SQGDP2-1,09000,Connecticut,2017Q1,Millions of current dollars,6,268499.8,
SQGDP2-1,09000,Connecticut,2016Q4,Millions of current dollars,6,267856.8,
SQGDP2-1,09000,Connecticut,2016Q3,Millions of current dollars,6,264733.1,
SQGDP2-1,09000,Connecticut,2016Q2,Millions of current dollars,6,263841.9,
SQGDP2-1,09000,Connecticut,2016Q1,Millions of current dollars,6,262609.8,
SQGDP2-1,09000,Connecticut,2015Q4,Millions of current dollars,6,262017.0,
SQGDP2-1,09000,Connecticut,2015Q3,Millions of current dollars,6,261225.7,
SQGDP2-1,09000,Connecticut,2015Q2,Millions of current dollars,6,261221.6,
SQGDP2-1,09000,Connecticut,2015Q1,Millions of current dollars,6,258129.9,
SQGDP2-1,09000,Connecticut,2014Q4,Millions of current dollars,6,254089.1,
SQGDP2-1,09000,Connecticut,2014Q3,Millions of current dollars,6,249248.1,
SQGDP2-1,09000,Connecticut,2014Q2,Millions of current dollars,6,244770.7,
SQGDP2-1,09000,Connecticut,2014Q1,Millions of current dollars,6,240350.9,
SQGDP2-1,09000,Connecticut,2013Q4,Millions of current dollars,6,242789.4,
SQGDP2-1,09000,Connecticut,2013Q3,Millions of current dollars,6,241281.4,
SQGDP2-1,09000,Connecticut,2013Q2,Millions of current dollars,6,238539.6,
SQGDP2-1,09000,Connecticut,2013Q1,Millions of current dollars,6,239586.4,
SQGDP2-1,09000,Connecticut,2012Q4,Millions of current dollars,6,241780.7,
SQGDP2-1,09000,Connecticut,2012Q3,Millions of current dollars,6,240098.9,
SQGDP2-1,09000,Connecticut,2023Q4,Millions of current dollars,6,348897.4,
SQGDP2-1,09000,Connecticut,2023Q3,Millions of current dollars,6,343862.7,
SQGDP2-1,09000,Connecticut,2023Q2,Millions of current dollars,6,339670.0,
SQGDP2-1,09000,Connecticut,2023Q1,Millions of current dollars,6,334977.2,
SQGDP2-1,09000,Connecticut,2022Q4,Millions of current dollars,6,331474.9,
SQGDP2-1,09000,Connecticut,2022Q3,Millions of current dollars,6,324408.5,
SQGDP2-1,09000,Connecticut,2022Q2,Millions of current dollars,6,317856.9,
SQGDP2-1,09000,Connecticut,2022Q1,Millions of current dollars,6,312760.5,
SQGDP2-1,09000,Connecticut,2021Q4,Millions of current dollars,6,307245.5,
SQGDP2-1,09000,Connecticut,2021Q3,Millions of current dollars,6,300537.6,
SQGDP2-1,09000,Connecticut,2021Q2,Millions of current dollars,6,295553.0,
SQGDP2-1,09000,Connecticut,2021Q1,Millions of current dollars,6,286127.7,
SQGDP2-1,09000,Connecticut,2020Q4,Millions of current dollars,6,286367.1,
SQGDP2-1,09000,Connecticut,2020Q3,Millions of current dollars,6,282594.9,
SQGDP2-1,09000,Connecticut,2020Q2,Millions of current dollars,6,261428.0,
SQGDP2-1,09000,Connecticut,2020Q1,Millions of current dollars,6,284601.5,
SQGDP2-1,09000,Connecticut,2019Q4,Millions of current dollars,6,291795.0,
SQGDP2-1,09000,Connecticut,2019Q3,Millions of current dollars,6,287863.7,
SQGDP2-1,09000,Connecticut,2019Q2,Millions of current dollars,6,284597.2,
SQGDP2-1,09000,Connecticut,2019Q1,Millions of current dollars,6,281551.6,
SQGDP2-1,09000,Connecticut,2018Q4,Millions of current dollars,6,281242.9,
SQGDP2-1,10000,Delaware,2018Q2,Millions of current dollars,6,72466.0,
SQGDP2-1,10000,Delaware,2012Q2,Millions of current dollars,6,62801.0,
SQGDP2-1,10000,Delaware,2012Q1,Millions of current dollars,6,63015.4,
SQGDP2-1,10000,Delaware,2011Q4,Millions of current dollars,6,62238.3,
SQGDP2-1,10000,Delaware,2011Q3,Millions of current dollars,6,62215.1,
SQGDP2-1,10000,Delaware,2011Q2,Millions of current dollars,6,61183.1,
SQGDP2-1,10000,Delaware,2011Q1,Millions of current dollars,6,59881.1,
SQGDP2-1,10000,Delaware,2010Q4,Millions of current dollars,6,58969.3,
SQGDP2-1,10000,Delaware,2010Q3,Millions of current dollars,6,57970.6,
SQGDP2-1,10000,Delaware,2010Q2,Millions of current dollars,6,57444.5,
SQGDP2-1,10000,Delaware,2010Q1,Millions of current dollars,6,58144.3,
SQGDP2-1,10000,Delaware,2018Q1,Millions of current dollars,6,71324.3,
SQGDP2-1,10000,Delaware,2017Q4,Millions of current dollars,6,69983.8,
SQGDP2-1,10000,Delaware,2017Q3,Millions of current dollars,6,69557.6,
SQGDP2-1,10000,Delaware,2017Q2,Millions of current dollars,6,68590.5,
SQGDP2-1,10000,Delaware,2017Q1,Millions of current dollars,6,70090.6,
SQGDP2-1,10000,Delaware,2016Q4,Millions of current dollars,6,70220.9,
SQGDP2-1,10000,Delaware,2016Q3,Millions of current dollars,6,69944.3,
SQGDP2-1,10000,Delaware,2016Q2,Millions of current dollars,6,70256.5,
SQGDP2-1,10000,Delaware,2016Q1,Millions of current dollars,6,69664.1,
SQGDP2-1,10000,Delaware,2015Q4,Millions of current dollars,6,71371.8,
SQGDP2-1,10000,Delaware,2015Q3,Millions of current dollars,6,71895.8,
SQGDP2-1,10000,Delaware,2015Q2,Millions of current dollars,6,73889.3,
SQGDP2-1,10000,Delaware,2015Q1,Millions of current dollars,6,72253.0,
SQGDP2-1,10000,Delaware,2014Q4,Millions of current dollars,6,70645.8,
SQGDP2-1,10000,Delaware,2014Q3,Millions of current dollars,6,70139.7,
SQGDP2-1,10000,Delaware,2014Q2,Millions of current dollars,6,68232.0,
SQGDP2-1,10000,Delaware,2014Q1,Millions of current dollars,6,65406.7,
SQGDP2-1,10000,Delaware,2013Q4,Millions of current dollars,6,64708.1,
SQGDP2-1,10000,Delaware,2013Q3,Millions of current dollars,6,61794.4,
SQGDP2-1,10000,Delaware,2013Q2,Millions of current dollars,6,61067.6,
SQGDP2-1,10000,Delaware,2013Q1,Millions of current dollars,6,60662.7,
SQGDP2-1,10000,Delaware,2012Q4,Millions of current dollars,6,61271.0,
SQGDP2-1,10000,Delaware,2012Q3,Millions of current dollars,6,62281.1,
SQGDP2-1,10000,Delaware,2023Q4,Millions of current dollars,6,105451.7,
SQGDP2-1,10000,Delaware,2023Q3,Millions of current dollars,6,104295.1,
SQGDP2-1,10000,Delaware,2023Q2,Millions of current dollars,6,102432.0,
SQGDP2-1,10000,Delaware,2023Q1,Millions of current dollars,6,101151.1,
SQGDP2-1,10000,Delaware,2022Q4,Millions of current dollars,6,100619.5,
SQGDP2-1,10000,Delaware,2022Q3,Millions of current dollars,6,98494.6,
SQGDP2-1,10000,Delaware,2022Q2,Millions of current dollars,6,95876.5,
SQGDP2-1,10000,Delaware,2022Q1,Millions of current dollars,6,93130.9,
SQGDP2-1,10000,Delaware,2021Q4,Millions of current dollars,6,87553.5,
SQGDP2-1,10000,Delaware,2021Q3,Millions of current dollars,6,84051.3,
SQGDP2-1,10000,Delaware,2021Q2,Millions of current dollars,6,82100.4,
SQGDP2-1,10000,Delaware,2021Q1,Millions of current dollars,6,80513.7,
SQGDP2-1,10000,Delaware,2020Q4,Millions of current dollars,6,79041.7,
SQGDP2-1,10000,Delaware,2020Q3,Millions of current dollars,6,79118.7,
SQGDP2-1,10000,Delaware,2020Q2,Millions of current dollars,6,73996.1,
SQGDP2-1,10000,Delaware,2020Q1,Millions of current dollars,6,78872.1,
SQGDP2-1,10000,Delaware,2019Q4,Millions of current dollars,6,80194.7,
SQGDP2-1,10000,Delaware,2019Q3,Millions of current dollars,6,79718.4,
SQGDP2-1,10000,Delaware,2019Q2,Millions of current dollars,6,78302.7,
SQGDP2-1,10000,Delaware,2019Q1,Millions of current dollars,6,76626.4,
SQGDP2-1,10000,Delaware,2018Q4,Millions of current dollars,6,75287.8,
SQGDP2-1,10000,Delaware,2018Q3,Millions of current dollars,6,74426.0,
SQGDP2-1,11000,District of Columbia,2018Q3,Millions of current dollars,6,142964.1,
SQGDP2-1,11000,District of Columbia,2018Q2,Millions of current dollars,6,140553.6,
SQGDP2-1,11000,District of Columbia,2012Q2,Millions of current dollars,6,112761.1,
SQGDP2-1,11000,District of Columbia,2012Q1,Millions of current dollars,6,111450.9,
SQGDP2-1,11000,District of Columbia,2011Q4,Millions of current dollars,6,110436.4,
SQGDP2-1,11000,District of Columbia,2011Q3,Millions of current dollars,6,110705.3,
SQGDP2-1,11000,District of Columbia,2011Q2,Millions of current dollars,6,109864.1,
SQGDP2-1,11000,District of Columbia,2011Q1,Millions of current dollars,6,108809.6,
SQGDP2-1,11000,District of Columbia,2010Q4,Millions of current dollars,6,108110.7,
SQGDP2-1,11000,District of Columbia,2010Q3,Millions of current dollars,6,106752.3,
SQGDP2-1,11000,District of Columbia,2010Q2,Millions of current dollars,6,105977.4,
SQGDP2-1,11000,District of Columbia,2010Q1,Millions of current dollars,6,103674.1,
SQGDP2-1,11000,District of Columbia,2018Q1,Millions of current dollars,6,138424.3,
SQGDP2-1,11000,District of Columbia,2017Q4,Millions of current dollars,6,136414.0,
SQGDP2-1,11000,District of Columbia,2017Q3,Millions of current dollars,6,136223.5,
SQGDP2-1,11000,District of Columbia,2017Q2,Millions of current dollars,6,132941.6,
SQGDP2-1,11000,District of Columbia,2017Q1,Millions of current dollars,6,131615.9,
SQGDP2-1,11000,District of Columbia,2016Q4,Millions of current dollars,6,131542.4,
SQGDP2-1,11000,District of Columbia,2016Q3,Millions of current dollars,6,130068.8,
SQGDP2-1,11000,District of Columbia,2016Q2,Millions of current dollars,6,129736.7,
SQGDP2-1,11000,District of Columbia,2016Q1,Millions of current dollars,6,128386.0,
SQGDP2-1,11000,District of Columbia,2015Q4,Millions of current dollars,6,125681.7,
SQGDP2-1,11000,District of Columbia,2015Q3,Millions of current dollars,6,124956.3,
SQGDP2-1,11000,District of Columbia,2015Q2,Millions of current dollars,6,124862.0,
SQGDP2-1,11000,District of Columbia,2015Q1,Millions of current dollars,6,123514.2,
SQGDP2-1,11000,District of Columbia,2014Q4,Millions of current dollars,6,121984.0,
SQGDP2-1,11000,District of Columbia,2014Q3,Millions of current dollars,6,120806.8,
SQGDP2-1,11000,District of Columbia,2014Q2,Millions of current dollars,6,119005.4,
SQGDP2-1,11000,District of Columbia,2014Q1,Millions of current dollars,6,118195.8,
SQGDP2-1,11000,District of Columbia,2013Q4,Millions of current dollars,6,116547.2,
SQGDP2-1,11000,District of Columbia,2013Q3,Millions of current dollars,6,114710.1,
SQGDP2-1,11000,District of Columbia,2013Q2,Millions of current dollars,6,113902.5,
SQGDP2-1,11000,District of Columbia,2013Q1,Millions of current dollars,6,114171.2,
SQGDP2-1,11000,District of Columbia,2012Q4,Millions of current dollars,6,112780.5,
SQGDP2-1,11000,District of Columbia,2012Q3,Millions of current dollars,6,113058.1,
SQGDP2-1,11000,District of Columbia,2023Q4,Millions of current dollars,6,177962.1,
SQGDP2-1,11000,District of Columbia,2023Q3,Millions of current dollars,6,175625.4,
SQGDP2-1,11000,District of Columbia,2023Q2,Millions of current dollars,6,173443.9,
SQGDP2-1,11000,District of Columbia,2023Q1,Millions of current dollars,6,169971.3,
SQGDP2-1,11000,District of Columbia,2022Q4,Millions of current dollars,6,167294.8,
SQGDP2-1,11000,District of Columbia,2022Q3,Millions of current dollars,6,165865.6,
SQGDP2-1,11000,District of Columbia,2022Q2,Millions of current dollars,6,163847.4,
SQGDP2-1,11000,District of Columbia,2022Q1,Millions of current dollars,6,163417.2,
SQGDP2-1,11000,District of Columbia,2021Q4,Millions of current dollars,6,160823.6,
SQGDP2-1,11000,District of Columbia,2021Q3,Millions of current dollars,6,158752.5,
SQGDP2-1,11000,District of Columbia,2021Q2,Millions of current dollars,6,155463.6,
SQGDP2-1,11000,District of Columbia,2021Q1,Millions of current dollars,6,151285.5,
SQGDP2-1,11000,District of Columbia,2020Q4,Millions of current dollars,6,150737.0,
SQGDP2-1,11000,District of Columbia,2020Q3,Millions of current dollars,6,147276.4,
SQGDP2-1,11000,District of Columbia,2020Q2,Millions of current dollars,6,141204.7,
SQGDP2-1,11000,District of Columbia,2020Q1,Millions of current dollars,6,148200.4,
SQGDP2-1,11000,District of Columbia,2019Q4,Millions of current dollars,6,147691.3,
SQGDP2-1,11000,District of Columbia,2019Q3,Millions of current dollars,6,145891.9,
SQGDP2-1,11000,District of Columbia,2019Q2,Millions of current dollars,6,144106.2,
SQGDP2-1,11000,District of Columbia,2019Q1,Millions of current dollars,6,142596.3,
SQGDP2-1,11000,District of Columbia,2018Q4,Millions of current dollars,6,143018.7,
SQGDP2-1,12000,Florida,2018Q2,Millions of current dollars,6,1064004.6,
SQGDP2-1,12000,Florida,2012Q2,Millions of current dollars,6,779786.8,
SQGDP2-1,12000,Florida,2012Q1,Millions of current dollars,6,776063.9,
SQGDP2-1,12000,Florida,2011Q4,Millions of current dollars,6,767864.2,
SQGDP2-1,12000,Florida,2011Q3,Millions of current dollars,6,761188.9,
SQGDP2-1,12000,Florida,2011Q2,Millions of current dollars,6,762287.2,
SQGDP2-1,12000,Florida,2011Q1,Millions of current dollars,6,752832.1,
SQGDP2-1,12000,Florida,2010Q4,Millions of current dollars,6,762279.5,
SQGDP2-1,12000,Florida,2010Q3,Millions of current dollars,6,758223.0,
SQGDP2-1,12000,Florida,2010Q2,Millions of current dollars,6,750742.4,
SQGDP2-1,12000,Florida,2010Q1,Millions of current dollars,6,740748.8,
SQGDP2-1,12000,Florida,2018Q1,Millions of current dollars,6,1056116.4,
SQGDP2-1,12000,Florida,2017Q4,Millions of current dollars,6,1038097.1,
SQGDP2-1,12000,Florida,2017Q3,Millions of current dollars,6,1017769.0,
SQGDP2-1,12000,Florida,2017Q2,Millions of current dollars,6,1006087.5,
SQGDP2-1,12000,Florida,2017Q1,Millions of current dollars,6,997513.8,
SQGDP2-1,12000,Florida,2016Q4,Millions of current dollars,6,984003.5,
SQGDP2-1,12000,Florida,2016Q3,Millions of current dollars,6,973729.6,
SQGDP2-1,12000,Florida,2016Q2,Millions of current dollars,6,958225.5,
SQGDP2-1,12000,Florida,2016Q1,Millions of current dollars,6,942044.8,
SQGDP2-1,12000,Florida,2015Q4,Millions of current dollars,6,938006.9,
SQGDP2-1,12000,Florida,2015Q3,Millions of current dollars,6,926391.1,
SQGDP2-1,12000,Florida,2015Q2,Millions of current dollars,6,913439.6,
SQGDP2-1,12000,Florida,2015Q1,Millions of current dollars,6,896019.7,
SQGDP2-1,12000,Florida,2014Q4,Millions of current dollars,6,881498.6,
SQGDP2-1,12000,Florida,2014Q3,Millions of current dollars,6,868020.8,
SQGDP2-1,12000,Florida,2014Q2,Millions of current dollars,6,853102.4,
SQGDP2-1,12000,Florida,2014Q1,Millions of current dollars,6,837828.7,
SQGDP2-1,12000,Florida,2013Q4,Millions of current dollars,6,835059.8,
SQGDP2-1,12000,Florida,2013Q3,Millions of current dollars,6,823664.7,
SQGDP2-1,12000,Florida,2013Q2,Millions of current dollars,6,811801.4,
SQGDP2-1,12000,Florida,2013Q1,Millions of current dollars,6,808193.1,
SQGDP2-1,12000,Florida,2012Q4,Millions of current dollars,6,792125.4,
SQGDP2-1,12000,Florida,2012Q3,Millions of current dollars,6,790207.7,
SQGDP2-1,12000,Florida,2023Q4,Millions of current dollars,6,1669986.2,
SQGDP2-1,12000,Florida,2023Q3,Millions of current dollars,6,1637521.4,
SQGDP2-1,12000,Florida,2023Q2,Millions of current dollars,6,1606758.8,
SQGDP2-1,12000,Florida,2023Q1,Millions of current dollars,6,1584302.7,
SQGDP2-1,12000,Florida,2022Q4,Millions of current dollars,6,1539972.6,
SQGDP2-1,12000,Florida,2022Q3,Millions of current dollars,6,1499007.3,
SQGDP2-1,12000,Florida,2022Q2,Millions of current dollars,6,1451075.6,
SQGDP2-1,12000,Florida,2022Q1,Millions of current dollars,6,1404696.9,
SQGDP2-1,12000,Florida,2021Q4,Millions of current dollars,6,1379907.4,
SQGDP2-1,12000,Florida,2021Q3,Millions of current dollars,6,1322673.6,
SQGDP2-1,12000,Florida,2021Q2,Millions of current dollars,6,1279715.5,
SQGDP2-1,12000,Florida,2021Q1,Millions of current dollars,6,1220934.8,
SQGDP2-1,12000,Florida,2020Q4,Millions of current dollars,6,1183632.6,
SQGDP2-1,12000,Florida,2020Q3,Millions of current dollars,6,1169183.8,
SQGDP2-1,12000,Florida,2020Q2,Millions of current dollars,6,1070104.0,
SQGDP2-1,12000,Florida,2020Q1,Millions of current dollars,6,1155692.6,
SQGDP2-1,12000,Florida,2019Q4,Millions of current dollars,6,1158818.5,
SQGDP2-1,12000,Florida,2019Q3,Millions of current dollars,6,1142934.0,
SQGDP2-1,12000,Florida,2019Q2,Millions of current dollars,6,1123239.0,
SQGDP2-1,12000,Florida,2019Q1,Millions of current dollars,6,1109880.6,
SQGDP2-1,12000,Florida,2018Q4,Millions of current dollars,6,1087915.7,
SQGDP2-1,12000,Florida,2018Q3,Millions of current dollars,6,1080305.6,
